0 , -3.5 , -3.641740675 , -6.797479347, 0 , 0
0.2 , -3.5 , -3.519593013 , -2.908917649, 0 , 0
0.4 , -3.5 , -3.294041032 , 0.9884946845, 0 , 0
0.6 , -3.5 , -3.343801123 , 1.743915054, 0 , 0
0.8 , -3.5 , -3.468303659 , -0.07514470361, 0 , 0
1 , -3.5 , -3.312325197 , -1.535784241, 0 , 0
1.2 , -3.5 , -3.460193173 , 0.2158674257, 0 , 0
1.4 , -3.5 , -3.525414934 , -0.4461378006, 0 , 0
1.6 , -3.5 , -3.681664789 , 0.08961172667, 0 , 0
1.8 , -3.5 , -3.574971233 , 0.2603986904, 0 , 0
2 , -3.5 , -3.245916318 , 0.4506883559, 0 , 0
2.2 , -3.5 , -3.624136871 , 0.0949808117, 0 , 0
2.4 , -3.5 , -3.361068201 , -0.08814801846, 0 , 0
2.6 , -3.5 , -3.451079771 , -0.2114930506, 0 , 0
2.8 , -3.5 , -3.366391667 , -0.2015230756, 0 , 0
3 , -3.5 , -3.717831004 , -0.2512227945, 0 , 0
3.2 , -3.5 , -3.422977488 , 0.2387679797, 0 , 0
3.4 , -3.5 , -3.49583946 , 0.6698014543, 0 , 0
3.6 , -3.5 , -3.376121132 , -0.1051985066, 0 , 0
3.8 , -3.5 , -3.374192207 , -0.517622443, 0 , 0
4 , -3.5 , -3.525366259 , -0.04338193239, 0 , 0
4.2 , -3.5 , -3.610970629 , 0.401427651, 0 , 0
4.4 , -3.5 , -3.324754339 , 0.07780849839, 0 , 0
4.6 , -3.5 , -3.34836477 , -0.3953048435, 0 , 0
4.8 , -3.5 , -3.626630799 , -0.7570163417, 0 , 0
5 , -3.5 , -3.800481355 , -0.1310170582, 0 , 0
5.2 , -3.5 , -3.463108019 , 0.5464825875, 0 , 0
5.4 , -3.5 , -3.543591622 , 0.8592867922, 0 , 0
5.6 , -3.5 , -3.310491768 , 0.2852588806, 0 , 0
5.8 , -3.5 , -3.424918931 , -0.4747584091, 0 , 0
6 , -3.5 , -3.454022829 , -0.5915614408, 0 , 0
6.2 , -3.5 , -3.457406928 , 0.09622122106, 0 , 0
6.4 , -3.5 , -3.70125964 , 0.2501153113, 0 , 0
6.6 , -3.5 , -3.36901345 , 0.1768031964, 0 , 0
6.8 , -3.5 , -3.314401578 , -0.1640672919, 0 , 0
7 , -3.5 , -3.658459331 , -0.7061711202, 0 , 0
7.2 , -3.5 , -3.784575454 , -0.7076941264, 0 , 0
7.4 , -3.5 , -3.549163638 , 0.05770438527, 0 , 0
7.6 , -3.5 , -3.798351473 , 0.6466546338, 0 , 0
7.8 , -3.5 , -3.693809313 , 0.1375321756, 0 , 0
8 , -3.5 , -3.355459507 , 0.05236316831, 0 , 0
8.2 , -3.5 , -3.735497693 , -0.226556965, 0 , 0
8.4 , -3.5 , -3.672107932 , -0.4239936364, 0 , 0
8.6 , -3.5 , -3.631247657 , 0.2521293017, 0 , 0
8.8 , -3.5 , -3.634114489 , 0.4554834882, 0 , 0
9 , -3.5 , -3.661796777 , -0.007677172448, 0 , 0
9.2 , -3.5 , -3.390892858 , -0.5428667354, 0 , 0
9.4 , -3.5 , -3.801710406 , -0.05233151814, 0 , 0
9.6 , -3.5 , -3.782545119 , 0.662868097, 0 , 0
9.8 , -3.5 , -3.279636107 , 0.4811240453, 0 , 0
10 , -3.5 , -3.541477606 , 0.2865457317, 0 , 0
10.2 , -3.5 , -3.33614095 , -0.5900950636, 0 , 0
10.4 , -3.5 , -3.708557759 , -0.7384938366, 0 , 0
10.6 , -3.5 , -3.688480242 , 0.1512941538, 0 , 0
10.8 , -3.5 , -3.404862903 , 0.4777661138, 0 , 0
11 , -3.5 , -3.799142413 , -0.04916383193, 0 , 0
11.2 , -3.5 , -3.282847493 , 0.06689814542, 0 , 0
11.4 , -3.5 , -3.673883239 , 0.1000822872, 0 , 0
11.6 , -3.5 , -3.48179731 , 0.4628603039, 0 , 0
11.8 , -3.5 , -3.397537456 , 0.2065130389, 0 , 0
12 , -3.5 , -3.282385707 , -0.37519243, 0 , 0
12.2 , -3.5 , -3.66036293 , -0.5887361327, 0 , 0
12.4 , -3.5 , -3.574089227 , -0.5577842386, 0 , 0
12.6 , -3.5 , -3.652054836 , 0.449342964, 0 , 0
12.8 , -3.5 , -3.626461796 , 0.4066803197, 0 , 0
13 , -3.5 , -3.437043216 , -0.2989048005, 0 , 0
13.2 , -3.5 , -3.600375677 , -0.4142094458, 0 , 0
13.4 , -3.5 , -3.751032921 , 0.009589244949, 0 , 0
13.6 , -3.5 , -3.665087047 , 0.09441349981, 0 , 0
13.8 , -3.5 , -3.526445606 , 0.5138727215, 0 , 0
14 , -3.5 , -3.486798809 , -0.3440676513, 0 , 0
14.2 , -3.5 , -3.773409554 , -0.1249444853, 0 , 0
14.4 , -3.5 , -3.497872778 , 0.4149537738, 0 , 0
14.6 , -3.5 , -3.577848376 , 0.2092841855, 0 , 0
14.8 , -3.5 , -3.543687359 , -0.264117091, 0 , 0
15 , -3.5 , -3.298709041 , -0.2647016227, 0 , 0
15.2 , -3.5 , -4.022502335 , 0.4771504214, 0 , 0
15.4 , -3.5 , -3.252119262 , 0.6063577924, 0 , 0
15.6 , -3.5 , -3.302402936 , -0.2750479652, 0 , 0
15.8 , -3.5 , -3.550111943 , -0.6040350153, 0 , 0
16 , -3.5 , -3.703469505 , -0.6335415434, 0 , 0
16.2 , -3.5 , -3.689860949 , 0.8554635189, 0 , 0
16.4 , -3.5 , -3.286341239 , 1.096367027, 0 , 0
16.6 , -3.5 , -3.324644713 , -0.1363787572, 0 , 0
16.8 , -3.5 , -3.375492689 , -0.5752318303, 0 , 0
17 , -3.5 , -3.447867618 , -0.1223309328, 0 , 0
17.2 , -3.5 , -3.697717711 , 0.3219095797, 0 , 0
17.4 , -3.5 , -3.00905556 , -0.07653107744, 0 , 0
17.6 , -3.5 , -3.689739029 , -0.3383137785, 0 , 0
17.8 , -3.5 , -3.39201558 , 0.1890573397, 0 , 0
18 , -3.5 , -3.586686197 , 0.3508312317, 0 , 0
18.2 , -3.5 , -3.16022003 , 0.564520142, 0 , 0
18.4 , -3.5 , -3.177356539 , 0.1065572492, 0 , 0
18.6 , -3.5 , -3.481046199 , -0.3198207537, 0 , 0
18.8 , -3.5 , -3.312361268 , -0.342768422, 0 , 0
19 , -3.5 , -3.293377541 , -0.7601556391, 0 , 0
19.2 , -3.5 , -3.698297521 , -0.5634795826, 0 , 0
19.4 , -3.5 , -3.671048975 , -0.3583258782, 0 , 0
19.6 , -3.5 , -3.827275609 , 0.2597797777, 0 , 0
19.8 , -3.5 , -3.384574677 , 0.3408395723, 0 , 0
20 , -3.5 , -3.747669438 , -0.0503361244, 0 , 0
20.2 , -3.476095745 , -3.563635605 , 0.1036110267, 0.1190438298 , 0.1243468434
20.4 , -3.45238196 , -3.63346222 , 0.2935336653, 0.1180952784 , 0.1165348417
20.6 , -3.428857129 , -3.422554232 , 0.06163393656, 0.1171542852 , 0.1139380808
20.8 , -3.405519746 , -3.461152601 , 0.2405052922, 0.1162207898 , 0.1164058674
21 , -3.382368317 , -3.549751707 , 0.2372819497, 0.1152947327 , 0.1147403766
21.2 , -3.359401361 , -3.376878023 , 0.6734589661, 0.1143760544 , 0.1121599295
21.4 , -3.336617408 , -3.105357211 , 0.5188097132, 0.1134646963 , 0.1125828435
21.6 , -3.314014999 , -3.176519018 , 0.223193935, 0.1125605999 , 0.1100104099
21.8 , -3.291592687 , -3.26274761 , -0.1542161836, 0.1116637075 , 0.1161171153
22 , -3.269349039 , -3.111824122 , -0.4172812153, 0.1107739616 , 0.1193570901
22.2 , -3.24728263 , -3.249463522 , -0.2442638115, 0.1098913052 , 0.1091204694
22.4 , -3.225392048 , -3.33974318 , 0.2023613172, 0.1090156819 , 0.1022572642
22.6 , -3.203675892 , -3.259889064 , 0.2712088526, 0.1081470357 , 0.1079110022
22.8 , -3.182132773 , -3.219569963 , -0.03571793913, 0.1072853109 , 0.1029800751
23 , -3.16076131 , -3.043189275 , -0.2084189815, 0.1064304524 , 0.1105083618
23.2 , -3.139560137 , -3.416982137 , -0.05273439405, 0.1055824055 , 0.1040090178
23.4 , -3.118527897 , -3.299506643 , 0.6494860114, 0.1047411159 , 0.1124752624
23.6 , -3.097663244 , -2.912904476 , 0.817697552, 0.1039065298 , 0.1033051394
23.8 , -3.076964842 , -2.885454776 , 0.3454613809, 0.1030785937 , 0.1051444032
24 , -3.056431367 , -3.036000623 , -0.3100243911, 0.1022572547 , 0.09951461921
24.2 , -3.036061504 , -2.938699829 , -0.1471555816, 0.1014424602 , 0.1065044972
24.4 , -3.01585395 , -2.971488356 , 0.5273697147, 0.100634158 , 0.09300340475
24.6 , -2.995807411 , -2.845310047 , 0.188601728, 0.09983229646 , 0.1009099544
24.8 , -2.975920605 , -2.874670461 , -0.3801220017, 0.09903682422 , 0.09998276855
25 , -2.956192259 , -2.957186505 , -0.7650186248, 0.09824769037 , 0.09875066513
25.2 , -2.93662111 , -3.20067592 , -0.2534366994, 0.09746484441 , 0.09365544127
25.4 , -2.917205906 , -3.044082295 , 0.4255916903, 0.09668823622 , 0.09129893016
25.6 , -2.897945403 , -2.969583854 , 0.9770474046, 0.09591781612 , 0.08956358381
25.8 , -2.87883837 , -2.848386231 , 0.3326817919, 0.0951535348 , 0.1004573381
26 , -2.859883583 , -2.678661683 , -0.4914781842, 0.09439534333 , 0.09684803598
26.2 , -2.84107983 , -3.040395909 , -0.4582280188, 0.09364319319 , 0.09495695116
26.4 , -2.822425906 , -2.939996311 , 0.2327925435, 0.09289703626 , 0.09137816301
26.6 , -2.803920619 , -2.939083717 , 0.6904596688, 0.09215682476 , 0.09423537403
26.8 , -2.785562783 , -2.594168897 , 0.5366859776, 0.09142251133 , 0.08622478377
27 , -2.767351224 , -2.731342626 , -0.2847224866, 0.09069404897 , 0.09118434838
27.2 , -2.749284777 , -2.862261129 , -0.7549909759, 0.08997139107 , 0.09000474747
27.4 , -2.731362284 , -2.860005313 , -0.09036473558, 0.08925449136 , 0.08609888544
27.6 , -2.713582599 , -2.895904354 , 0.5936574411, 0.08854330397 , 0.08923741706
27.8 , -2.695944585 , -2.687189376 , 0.9198157693, 0.08783778339 , 0.08562936668
28 , -2.678447111 , -2.529077118 , 0.5402268789, 0.08713788445 , 0.08672945003
28.2 , -2.661089059 , -2.476325544 , -0.06851959103, 0.08644356236 , 0.09007895464
28.4 , -2.643869317 , -2.577007653 , -0.355512615, 0.0857547727 , 0.08715658794
28.6 , -2.626786784 , -2.620157635 , -0.6199663094, 0.08507147137 , 0.07602787884
28.8 , -2.609840366 , -2.684527048 , 0.2634503826, 0.08439361464 , 0.07633111816
29 , -2.593028978 , -2.679214571 , 0.3100016167, 0.08372115913 , 0.07412198228
29.2 , -2.576351545 , -2.503622673 , 0.1291864164, 0.0830540618 , 0.08538153841
29.4 , -2.559806999 , -2.602620599 , -0.002314909328, 0.08239227997 , 0.08242978476
29.6 , -2.543394282 , -2.425422452 , 0.1853170123, 0.08173577126 , 0.08105383875
29.8 , -2.527112342 , -2.804937681 , 0.2009589119, 0.08108449368 , 0.08304346158
30 , -2.510960138 , -2.163384778 , 0.1890242719, 0.08043840552 , 0.07911772426
30.2 , -2.494936636 , -2.556873291 , -0.05952790207, 0.07979746546 , 0.07970527347
30.4 , -2.479040811 , -2.492563064 , -0.119218478, 0.07916163246 , 0.06947909596
30.6 , -2.463271646 , -2.501085399 , 0.2411539071, 0.07853086583 , 0.08044241495
30.8 , -2.44762813 , -2.360864756 , 0.04125225969, 0.0779051252 , 0.08234997451
31 , -2.432109263 , -2.440955106 , 0.047819074, 0.07728437053 , 0.07789714207
31.2 , -2.416714052 , -2.418573125 , -0.3055123366, 0.07666856208 , 0.07888431637
31.4 , -2.401441511 , -2.529778047 , 0.3180983947, 0.07605766045 , 0.08285268088
