0 , -3.322892817 , -2.142157459 , 0
0.2 , -3.720870125 , -2.81789338 , 0
0.4 , -3.330346487 , -3.395807157 , 0
0.6 , -3.679557994 , -3.730927169 , 0
0.8 , -3.643568108 , -3.827917053 , 0
1 , -3.437173982 , -3.746598197 , 0
1.2 , -3.519995374 , -3.532289144 , 0
1.4 , -3.293951963 , -3.355340518 , 0
1.6 , -3.763224625 , -3.500703785 , 0
1.8 , -3.360881015 , -3.547387197 , 0
2 , -3.757214851 , -3.510010572 , 0
2.2 , -3.598081791 , -3.611501574 , 0
2.4 , -3.423443202 , -3.662883403 , 0
2.6 , -3.672110924 , -3.668387799 , 0
2.8 , -3.744038417 , -3.662423075 , 0
3 , -3.701313906 , -3.627184827 , 0
3.2 , -3.633340235 , -3.64311432 , 0
3.4 , -3.841853741 , -3.604647152 , 0
3.6 , -3.125461104 , -3.574463356 , 0
3.8 , -3.55810574 , -3.488630474 , 0
4 , -3.567976839 , -3.447742674 , 0
4.2 , -3.53989877 , -3.438786138 , 0
4.4 , -3.472190471 , -3.47589134 , 0
4.6 , -3.347126793 , -3.538045873 , 0
4.8 , -3.471050346 , -3.581629089 , 0
5 , -3.768739058 , -3.625542338 , 0
5.2 , -3.74334247 , -3.584001773 , 0
5.4 , -3.524399655 , -3.589703507 , 0
5.6 , -3.744553307 , -3.590584208 , 0
5.8 , -3.431434649 , -3.606400675 , 0
6 , -3.460219946 , -3.625958404 , 0
6.2 , -3.665979346 , -3.616483346 , 0
6.4 , -3.631723122 , -3.64771648 , 0
6.6 , -3.803826011 , -3.678419151 , 0
6.8 , -3.881319458 , -3.738739854 , 0
7 , -3.628479289 , -3.70478046 , 0
7.2 , -3.507065458 , -3.654643762 , 0
7.4 , -3.51457721 , -3.537122512 , 0
7.6 , -3.674425224 , -3.493348426 , 0
7.8 , -3.459953113 , -3.476767112 , 0
8 , -3.477086091 , -3.459077733 , 0
8.2 , -3.088191991 , -3.487569311 , 0
8.4 , -3.737565961 , -3.513290331 , 0
8.6 , -3.647860879 , -3.482455201 , 0
8.8 , -3.626034822 , -3.477197306 , 0
9 , -3.273051414 , -3.504011574 , 0
9.2 , -3.496356192 , -3.54477894 , 0
9.4 , -3.541600557 , -3.541632482 , 0
9.6 , -3.460169626 , -3.562004966 , 0
9.8 , -3.598099691 , -3.506141449 , 0
10 , -3.763379956 , -3.547681439 , 0
10.2 , -3.504695556 , -3.557824203 , 0
10.4 , -3.443230759 , -3.511530162 , 0
10.6 , -3.451574157 , -3.484511601 , 0
10.8 , -3.489462703 , -3.563487272 , 0
11 , -3.395201503 , -3.534408326 , 0
11.2 , -3.839107487 , -3.557352985 , 0
11.4 , -3.519960797 , -3.582636031 , 0
11.6 , -3.601891926 , -3.610535784 , 0
11.8 , -3.837941776 , -3.587139165 , 0
12 , -3.294540449 , -3.562617646 , 0
12.2 , -3.206521227 , -3.521152872 , 0
12.4 , -3.988441016 , -3.498232884 , 0
12.6 , -3.269729729 , -3.453119942 , 0
12.8 , -3.551392667 , -3.489256225 , 0
13 , -3.405474038 , -3.431201962 , 0
13.2 , -3.441428802 , -3.439747496 , 0
13.4 , -3.394703419 , -3.447277232 , 0
13.6 , -3.461109883 , -3.401786944 , 0
13.8 , -3.335362434 , -3.377415651 , 0
14 , -3.529665009 , -3.442186371 , 0
14.2 , -3.281881428 , -3.461768711 , 0
14.4 , -3.715095503 , -3.499854061 , 0
14.6 , -3.324452415 , -3.516974678 , 0
14.8 , -3.519019783 , -3.504531441 , 0
15 , -3.541300357 , -3.480062527 , 0
15.2 , -3.66839809 , -3.443266209 , 0
15.4 , -3.333991858 , -3.406871252 , 0
15.6 , -3.145191327 , -3.414615682 , 0
15.8 , -3.512274015 , -3.421549674 , 0
16 , -3.348819158 , -3.451122164 , 0
16.2 , -3.600325 , -3.457844153 , 0
16.4 , -3.532795726 , -3.518136025 , 0
16.6 , -3.627164914 , -3.515949734 , 0
16.8 , -3.497170721 , -3.564315932 , 0
17 , -3.405957574 , -3.524176033 , 0
17.2 , -3.435063256 , -3.458806972 , 0
17.4 , -3.591887543 , -3.453328529 , 0
